
	     TANUM	TAPOS	VLTYP	VLENR	NLTYP	NLENR	       CONFIRMED_AT
	7000000022	 0008			LMWE	00000000000014278779	20.151.202.075.523
	7000000022	 0009			LMWE	00000000000014278780	20.151.202.075.523
	7000000022	 0010			LMWE	00000000000014278781	20.151.202.075.523
	7000000022	 0011			LMWE	00000000000014278782	20.151.202.075.523
	7000000022	 0012			LMWE	00000000000014278783	20.151.202.075.523
	7000000022	 0013			LMWE	00000000000014278784	20.151.202.075.523
	7000000022	 0014			LMWE	00000000000014278785	20.151.202.075.523
	7000000022	 0015			LMWE	00000000000014278786	20.151.202.075.523
	7000000022	 0016			LMWE	00000000000014278787	20.151.202.075.523
	7000000022	 0017			LMWE	00000000000014278788	20.151.202.075.523
	7000000022	 0018			LMWE	00000000000014278789	20.151.202.075.523
	7000000022	 0019			LMWE	00000000000014278790	20.151.202.075.523
	7000000022	 0020			LMWE	00000000000014278791	20.151.202.075.523
	7000000022	 0021			LMWE	00000000000014278792	20.151.202.075.523
	7000000022	 0022			LMWE	00000000000014278793	20.151.202.075.523
	7000000022	 0023			LMWE	00000000000014278794	20.151.202.075.523
	7000000022	 0024			LMWE	00000000000014278795	20.151.202.075.523
	7000000022	 0025			LMWE	00000000000014278796	20.151.202.075.523
	7000000022	 0026			LMWE	00000000000014278797	20.151.202.075.523
	7000000022	 0027			LMWE	00000000000014278798	20.151.202.075.523
	7000000022	 0028			LMWE	00000000000014278799	20.151.202.075.523
	7000000022	 0029			LMWE	00000000000014278800	20.151.202.075.523
	7000000022	 0030			LMWE	00000000000014278801	20.151.202.075.523
	7000000022	 0031			LMWE	00000000000014278802	20.151.202.075.523
	7000000022	 0032			LMWE	00000000000014278803	20.151.202.075.523
	7000000022	 0033			LMWE	00000000000014278804	20.151.202.075.523
	7000000023	 0001			LMWE	00000000000014279991	20.151.202.091.909
	7000000023	 0002			LMWE	00000000000014279992	20.151.202.091.909
	7000000023	 0003			LMWE	00000000000014279993	20.151.202.091.909
	7000000023	 0004			LMWE	00000000000014279994	20.151.202.091.909
	7000000023	 0005			LMWE	00000000000014279995	20.151.202.091.909
	7000000023	 0006			LMWE	00000000000014279996	20.151.202.091.909
	7000000023	 0007			LMWE	00000000000014279997	20.151.202.091.909
	7000000023	 0008			LMWE	00000000000014279998	20.151.202.091.909
	7000000023	 0009			LMWE	00000000000014279999	20.151.202.091.909
	7000000023	 0010			LMWE	00000000000014280000	20.151.202.091.909
	7000000023	 0011			LMWE	00000000000014280001	20.151.202.091.909
	7000000023	 0012			LMWE	00000000000014280002	20.151.202.091.909
	7000000023	 0013			LMWE	00000000000014280003	20.151.202.091.909
	7000000023	 0014			LMWE	00000000000014280004	20.151.202.091.909
	7000000023	 0015			LMWE	00000000000014280005	20.151.202.091.909
	7000000023	 0016			LMWE	00000000000014280006	20.151.202.091.909
	7000000023	 0017			LMWE	00000000000014280007	20.151.202.091.909
	7000000023	 0018			LMWE	00000000000014280008	20.151.202.091.909
	7000000023	 0019			LMWE	00000000000014280009	20.151.202.091.909
	7000000023	 0020			LMWE	00000000000014280010	20.151.202.091.909
	7000000023	 0021			LMWE	00000000000014280011	20.151.202.091.909
	7000000024	 0001			LMWE	00000000000014280034	20.151.202.092.025
	7000000024	 0002			LMWE	00000000000014280035	20.151.202.092.025
	7000000024	 0003			LMWE	00000000000014280036	20.151.202.092.025
	7000000025	 0001			LMWE	00000000000014280047	20.151.202.092.046
	7000000025	 0002			LMWE	00000000000014280048	20.151.202.092.046
	7000000025	 0003			LMWE	00000000000014280049	20.151.202.092.046
	7000000025	 0004			LMWE	00000000000014280200	20.151.202.092.047
	7000000025	 0005			LMWE	00000000000014280201	20.151.202.092.047
	7000000025	 0006			LMWE	00000000000014280202	20.151.202.092.047
	7000000025	 0007			LMWE	00000000000014280203	20.151.202.092.047
	7000000025	 0008			LMWE	00000000000014280204	20.151.202.092.047
	7000000025	 0009			LMWE	00000000000014280205	20.151.202.092.047
	7000000025	 0010			LMWE	00000000000014280206	20.151.202.092.047
	7000000026	 0001		00000000000014276883			20.151.202.105.053
	7000000026	 0002		00000000000014276884			20.151.202.105.053
	7000000026	 0003		00000000000014276885			20.151.202.105.053
	7000000026	 0004		00000000000014276886			20.151.202.105.053
	7000000026	 0005		00000000000014276887			20.151.202.105.053
	7000000026	 0006		00000000000014276888			20.151.202.105.053
	7000000026	 0007		00000000000014276889			20.151.202.105.053
	7000000026	 0008		00000000000014276890			20.151.202.105.053
	7000000027	 0001		00000000000014279660			20.151.202.123.730
	7000000027	 0002		00000000000014279662			20.151.202.123.730
	7000000027	 0003		00000000000014279663			20.151.202.123.730
	7000000027	 0004		00000000000014279664			20.151.202.123.730
	7000000027	 0005		00000000000014279670			20.151.202.123.730
	7000000027	 0006		00000000000014280008			20.151.202.123.730
	7000000027	 0007		00000000000014280009			20.151.202.123.730
	7000000027	 0008		00000000000014280010			20.151.202.123.730
	7000000027	 0009		00000000000014280036			20.151.202.123.730
	7000000027	 0010		00000000000014280049			20.151.202.123.730
	7000000027	 0011		00000000000014280200			20.151.202.123.730
	7000000027	 0012		00000000000014280203			20.151.202.123.730
	7000000028	 0001		00000000000014279661			20.151.202.124.540
	7000000028	 0002		00000000000014279668			20.151.202.124.540
	7000000028	 0003		00000000000014279669			20.151.202.124.540
	7000000028	 0004		00000000000014279999			20.151.202.124.540
	7000000028	 0005		00000000000014280206			20.151.202.124.540
	7000000029	 0001		00000000000014279665			20.151.202.131.108
	7000000029	 0002		00000000000014279666			20.151.202.131.108
	7000000029	 0003		00000000000014279667			20.151.202.131.108
	7000000029	 0004		00000000000014280005			20.151.202.131.108
	7000000029	 0005		00000000000014280006			20.151.202.131.108
	7000000029	 0006		00000000000014280011			20.151.202.131.108
	7000000029	 0007		00000000000014280034			20.151.202.131.108
	7000000029	 0008		00000000000014280205			20.151.202.131.108
	7000000030	 0001		00000000000014279991			20.151.202.132.813
	7000000030	 0002		00000000000014279992			20.151.202.132.813
	7000000030	 0003		00000000000014279993			20.151.202.132.813
	7000000030	 0004		00000000000014279996			20.151.202.132.813
	7000000030	 0005		00000000000014279997			20.151.202.132.813
	7000000030	 0006		00000000000014280001			20.151.202.132.813
	7000000030	 0007		00000000000014280004			20.151.202.132.813
	7000000030	 0008		00000000000014280007			20.151.202.132.813
	7000000030	 0009		00000000000014280035			20.151.202.132.813
	7000000030	 0010		00000000000014280204			20.151.202.132.813
	7000000031	 0001		00000000000014262993			20.151.202.133.946
	7000000031	 0002		00000000000014262994			20.151.202.133.946
	7000000031	 0003		00000000000014262995			20.151.202.133.946
	7000000031	 0004		00000000000014262996			20.151.202.133.946
	7000000031	 0005		00000000000014262997			20.151.202.133.946
	7000000031	 0006		00000000000014280201			20.151.202.133.947
	7000000031	 0007		00000000000014280202			20.151.202.133.947
	7000000032	 0001		00000000000014262998			20.151.202.140.550
	7000000032	 0002		00000000000014262999			20.151.202.140.550
	7000000033	 0001		00000000000014263100			20.151.202.152.055
	7000000033	 0002		00000000000014279994			20.151.202.152.055
	7000000033	 0003		00000000000014279995			20.151.202.152.055
	7000000033	 0004		00000000000014279998			20.151.202.152.055
	7000000033	 0005		00000000000014280002			20.151.202.152.055
	7000000033	 0006		00000000000014280003			20.151.202.152.055
	7000000034	 0001		00000000000014263101			20.151.202.160.432
	7000000034	 0002		00000000000014263102			20.151.202.160.432
	7000000034	 0003		00000000000014263103			20.151.202.160.432
	7000000034	 0004		00000000000014263104			20.151.202.160.432
	7000000034	 0005		00000000000014263105			20.151.202.160.432
	7000000034	 0006		00000000000014263106			20.151.202.160.432
	7000000034	 0007		00000000000014263107			20.151.202.160.432
	7000000034	 0008		00000000000014263108			20.151.202.160.432
	7000000034	 0009		00000000000014263109			20.151.202.160.432
	7000000035	 0001		00000000000126715066			20.151.202.175.553
	7000000035	 0002				00000000000126715066	20.151.202.175.553
	7000000035	 0003		00000000000126715067			20.151.202.175.553
	7000000035	 0004				00000000000126715067	20.151.202.175.553
	7000000035	 0005		00000000000126715068			20.151.202.175.553
	7000000035	 0006				00000000000126715068	20.151.202.175.553
	7000000036	 0001		00000000000126715081			20.151.202.175.639
	7000000036	 0002				00000000000126715081	20.151.202.175.639
	7000000036	 0003		00000000000126715082			20.151.202.175.639
	7000000036	 0004				00000000000126715082	20.151.202.175.639
	7000000036	 0005		00000000000126715083			20.151.202.175.639
	7000000036	 0006				00000000000126715083	20.151.202.175.639
	7000000037	 0001		00000000000126715087			20.151.202.181.104
	7000000037	 0002				00000000000126715087	20.151.202.181.104
	7000000037	 0003		00000000000126715088			20.151.202.181.104
	7000000037	 0004				00000000000126715088	20.151.202.181.104
	7000000037	 0005		00000000000126715089			20.151.202.181.104
	7000000037	 0006				00000000000126715089	20.151.202.181.104
	7000000038	 0001		00000000000126715048			20.151.202.181.115
	7000000038	 0002				00000000000126715048	20.151.202.181.115
	7000000038	 0003		00000000000126715049			20.151.202.181.115
	7000000038	 0004				00000000000126715049	20.151.202.181.115
	7000000038	 0005		00000000000126715050			20.151.202.181.115
	7000000038	 0006				00000000000126715050	20.151.202.181.115
	7000000039	 0001		00000000000126715069			20.151.202.181.743
	7000000039	 0002				00000000000126715069	20.151.202.181.743
	7000000039	 0003		00000000000126715070			20.151.202.181.743
	7000000039	 0004				00000000000126715070	20.151.202.181.743
	7000000039	 0005		00000000000126715071			20.151.202.181.743
	7000000039	 0006				00000000000126715071	20.151.202.181.743
	7000000040	 0001		00000000000126715042			20.151.202.181.753
	7000000040	 0002				00000000000126715042	20.151.202.181.753
	7000000040	 0003		00000000000126715043			20.151.202.181.754
	7000000040	 0004				00000000000126715043	20.151.202.181.754
	7000000040	 0005		00000000000126715044			20.151.202.181.754
	7000000040	 0006				00000000000126715044	20.151.202.181.754
	7000000041	 0001		00000000000126715075			20.151.202.182.243
	7000000041	 0002				00000000000126715075	20.151.202.182.243
	7000000041	 0003		00000000000126715076			20.151.202.182.243
	7000000041	 0004				00000000000126715076	20.151.202.182.243
	7000000041	 0005		00000000000126715077			20.151.202.182.243
	7000000041	 0006				00000000000126715077	20.151.202.182.243
	7000000042	 0001		00000000000126715045			20.151.202.182.248
	7000000042	 0002				00000000000126715045	20.151.202.182.248
	7000000042	 0003		00000000000126715046			20.151.202.182.248
	7000000042	 0004				00000000000126715046	20.151.202.182.248
	7000000042	 0005		00000000000126715047			20.151.202.182.248
	7000000042	 0006				00000000000126715047	20.151.202.182.248
	7000000043	 0001		00000000000126715090			20.151.202.182.755
	7000000043	 0002				00000000000126715090	20.151.202.182.755
	7000000043	 0003		00000000000126715091			20.151.202.182.755
	7000000043	 0004				00000000000126715091	20.151.202.182.755
	7000000043	 0005		00000000000126715092			20.151.202.182.755
	7000000043	 0006				00000000000126715092	20.151.202.182.755
	7000000044	 0001		00000000000126715084			20.151.202.182.758
	7000000044	 0002				00000000000126715084	20.151.202.182.758
	7000000044	 0003		00000000000126715085			20.151.202.182.758
	7000000044	 0004				00000000000126715085	20.151.202.182.758
	7000000044	 0005		00000000000126715086			20.151.202.182.758
	7000000044	 0006				00000000000126715086	20.151.202.182.758
	7000000045	 0001		00000000000126714982			20.151.202.183.638
	7000000045	 0002				00000000000126714982	20.151.202.183.638
	7000000045	 0003		00000000000126714983			20.151.202.183.638
	7000000045	 0004				00000000000126714983	20.151.202.183.638
	7000000045	 0005		00000000000126714984			20.151.202.183.638
	7000000045	 0006				00000000000126714984	20.151.202.183.638
	7000000046	 0001		00000000000126715057			20.151.202.184.310
	7000000046	 0002				00000000000126715057	20.151.202.184.310
	7000000046	 0003		00000000000126715058			20.151.202.184.310
	7000000046	 0004				00000000000126715058	20.151.202.184.310
	7000000046	 0005		00000000000126715059			20.151.202.184.310
	7000000046	 0006				00000000000126715059	20.151.202.184.310
	7000000047	 0001		00000000000014277552			20.151.202.184.457
	7000000047	 0002		00000000000014277554			20.151.202.184.457
	7000000048	 0001		00000000000126715078			20.151.202.184.537
	7000000048	 0002				00000000000126715078	20.151.202.184.537
	7000000048	 0003		00000000000126715079			20.151.202.184.537
	7000000048	 0004				00000000000126715079	20.151.202.184.537
	7000000048	 0005		00000000000126715080			20.151.202.184.537
	7000000048	 0006				00000000000126715080	20.151.202.184.537
	7000000049	 0001		00000000000126714976			20.151.202.184.908
	7000000049	 0002				00000000000126714976	20.151.202.184.908
	7000000049	 0003		00000000000126714977			20.151.202.184.908
	7000000049	 0004				00000000000126714977	20.151.202.184.908
	7000000049	 0005		00000000000126714978			20.151.202.184.908
	7000000049	 0006				00000000000126714978	20.151.202.184.908
	7000000050	 0001		00000000000126714988			20.151.202.185.013
	7000000050	 0002				00000000000126714988	20.151.202.185.013
	7000000050	 0003		00000000000126714989			20.151.202.185.013
	7000000050	 0004				00000000000126714989	20.151.202.185.013
	7000000050	 0005		00000000000126714990			20.151.202.185.013
	7000000050	 0006				00000000000126714990	20.151.202.185.013
	7000000051	 0001		00000000000126714991			20.151.202.185.720
	7000000051	 0002				00000000000126714991	20.151.202.185.720
	7000000051	 0003		00000000000126714992			20.151.202.185.720
	7000000051	 0004				00000000000126714992	20.151.202.185.720
	7000000051	 0005		00000000000126714993			20.151.202.185.720
	7000000051	 0006				00000000000126714993	20.151.202.185.720
	7000000052	 0001		00000000000126714985			20.151.202.185.721
	7000000052	 0002				00000000000126714985	20.151.202.185.721
	7000000052	 0003		00000000000126714986			20.151.202.185.721
	7000000052	 0004				00000000000126714986	20.151.202.185.721
	7000000052	 0005		00000000000126714987			20.151.202.185.721
	7000000052	 0006				00000000000126714987	20.151.202.185.721
	7000000053	 0001		00000000000014277536			20.151.202.190.138
	7000000053	 0002		00000000000014277540			20.151.202.190.138
	7000000053	 0003		00000000000014277544			20.151.202.190.138
	7000000053	 0004		00000000000014277546			20.151.202.190.138
	7000000053	 0005		00000000000014277551			20.151.202.190.138
	7000000054	 0001		00000000000126714979			20.151.202.190.159
	7000000054	 0002				00000000000126714979	20.151.202.190.159
	7000000054	 0003		00000000000126714980			20.151.202.190.159
	7000000054	 0004				00000000000126714980	20.151.202.190.159
	7000000054	 0005		00000000000126714981			20.151.202.190.159
	7000000054	 0006				00000000000126714981	20.151.202.190.159
	7000000055	 0001		00000000000014277538			20.151.202.190.625
	7000000055	 0002		00000000000014277553			20.151.202.190.625
	7000000056	 0001		00000000000126715006			20.151.202.191.214
	7000000056	 0002				00000000000126715006	20.151.202.191.214
	7000000056	 0003		00000000000126715007			20.151.202.191.214
	7000000056	 0004				00000000000126715007	20.151.202.191.214
	7000000056	 0005		00000000000126715008			20.151.202.191.214
	7000000056	 0006				00000000000126715008	20.151.202.191.214
	7000000057	 0001		00000000000126715000			20.151.202.191.453
	7000000057	 0002				00000000000126715000	20.151.202.191.453
	7000000057	 0003		00000000000126715001			20.151.202.191.453
	7000000057	 0004				00000000000126715001	20.151.202.191.453
	7000000057	 0005		00000000000126715002			20.151.202.191.453
	7000000057	 0006				00000000000126715002	20.151.202.191.453
	7000000058	 0001		00000000000126715012			20.151.202.191.915
	7000000058	 0002				00000000000126715012	20.151.202.191.915
	7000000058	 0003		00000000000126715013			20.151.202.191.915
	7000000058	 0004				00000000000126715013	20.151.202.191.915
	7000000058	 0005		00000000000126715014			20.151.202.191.915
	7000000058	 0006				00000000000126715014	20.151.202.191.915
	7000000059	 0001		00000000000014277537			20.151.202.192.007
	7000000059	 0002		00000000000014277539			20.151.202.192.007
	7000000059	 0003		00000000000014277542			20.151.202.192.007
	7000000059	 0004		00000000000014277547			20.151.202.192.007
	7000000059	 0005		00000000000014277549			20.151.202.192.007
	7000000060	 0001		00000000000126714994			20.151.202.192.327
	7000000060	 0002				00000000000126714994	20.151.202.192.327
	7000000060	 0003		00000000000126714995			20.151.202.192.327
	7000000060	 0004				00000000000126714995	20.151.202.192.327
	7000000060	 0005		00000000000126714996			20.151.202.192.327
	7000000060	 0006				00000000000126714996	20.151.202.192.327
	7000000061	 0001		00000000000014277515			20.151.202.193.610
	7000000061	 0002		00000000000014277516			20.151.202.193.610
	7000000061	 0003		00000000000014277517			20.151.202.193.610
	7000000061	 0004		00000000000014277519			20.151.202.193.610
	7000000061	 0005		00000000000014277520			20.151.202.193.610
	7000000061	 0006		00000000000014277521			20.151.202.193.610
	7000000061	 0007		00000000000014277523			20.151.202.193.610
	7000000061	 0008		00000000000014277541			20.151.202.193.610
	7000000061	 0009		00000000000014277543			20.151.202.193.610
	7000000061	 0010		00000000000014277548			20.151.202.193.610
	7000000061	 0011		00000000000014277550			20.151.202.193.610
	7000000062	 0001		00000000000014277522			20.151.202.195.349
	7000000062	 0002		00000000000014277524			20.151.202.195.349
	7000000062	 0003		00000000000014277526			20.151.202.195.349
	7000000062	 0004		00000000000014277527			20.151.202.195.349
	7000000062	 0005		00000000000014277528			20.151.202.195.349
