INDEX,/BIC/GEWTST75L,WM_LGNUM,OI_EBELN,OI_EBELP,WM_DOCNO,WM_ITEMNO,/BIC/GEWHUGUID,RECORDMODE,CALYEAR,CALMONTH,CALWEEK,CALDAY,WEEKDAY1,WM_PRODNO,WM_HUIDENT,/BIC/GEWPWAGEN,/BIC/G0WM_TU_N,WM_TUSRACT,WM_LICNUM,WM_LGPLA,/BIC/GEWTSTP00,/BIC/GEWVBELN,/BIC/GEWTSTP10,/BIC/GEWSTAT10,/BIC/GEWTSTP20,/BIC/GEWSTAT20,/BIC/GEWTSTP30,/BIC/GEWSTAT30,/BIC/GEWTSTP40,/BIC/GEWSTAT40,/BIC/GEWTSTP45,/BIC/GEWSTAT45,/BIC/GEWTSTP50,/BIC/GEWSTAT50,/BIC/GEWTSTP60,/BIC/GEWSTAT60,/BIC/GEWTSTP65,/BIC/GEWSTAT65,/BIC/GEWTSTP70,/BIC/GEWSTAT70,/BIC/GEWTSTP75,/BIC/GEWSTAT75,/BIC/GEWTSTP80,/BIC/GEWSTAT80,/BIC/GEWTSTP90,/BIC/GEWSTAT90,/BIC/GEWTSTP95,/BIC/GEWSTAT95,/BIC/GEWSTAT15,/BIC/GEWSTAT99,/BIC/GEWSTATTL,/BIC/GEWLSTAT,/BIC/GEWTSTPUP,WM_COUNT2,/BIC/GEW2030L,/BIC/GEW3040L,/BIC/GEW4045T,/BIC/GEW6565T,/BIC/GEW6575L,/BIC/GEW7080L,/BIC/GEW7575T,/BIC/GEW8090L,/BIC/GEW2080L,/BIC/GEWTST45L,/BIC/GEWTST65L,RECORD
797,0,LOCM,5100043953,10,00000000000000000000000021000000849,10,AE2340D55A031ED5B2D703622624815D,,2016,201603,201609,2016-03-03,4,06H103023L,00000000001000001841,,000000200000000359,587,LKW001,LMWALKWR01,20160303152219,,20160303152244,3,20160303152245,3,20160303152715,3,20160303160515,1,20160303160517,3,20160303160517,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160303222851,1,270,2280,253,0,0,0,0,0,0,20160303160517,0,797
798,0,LOCM,5100043954,10,00000000000000000000000021000000853,10,AE2340D55A031ED5B2D70195BC15415D,,2016,201603,201609,2016-03-03,4,06H103023L,00000000001000001759,,000000200000000345,609,LKW001,LMWALKWR02,20160303152839,,20160303152916,3,20160303153521,1,20160304071348,1,20160307100111,1,20160307100117,3,20160307100118,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160307100202,1,56307,269243,6,0,0,0,0,0,0,20160307100117,0,798
799,0,LOCM,5100043955,10,00000000000000000000000021000000854,10,AE2340D55A031ED5B2D703625923815D,,2016,201603,201609,2016-03-03,4,06H103023L,00000000001000001843,,000000200000000366,631,LKW3081522,LMWALKWL03,20160303152839,,20160303153553,1,20160307121740,1,20160308090702,1,20160308142316,1,20160308142317,3,20160308142318,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160308142402,1,74962,18974,23,0,0,0,0,0,0,20160308142317,0,799
800,0,LOCM,5100043956,10,,0,00000000000000000000000000000000,,2016,201603,201609,2016-03-03,4,06H103023L,,,,0,,,20160303152840,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160303223451,1,0,0,0,0,0,0,0,0,0,0,0,800
801,0,LOCM,5100043958,10,,0,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,5,038105101AAROH,,,,0,,,20160304122835,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160304193452,1,0,0,0,0,0,0,0,0,0,0,0,801
802,0,LOCM,5100043959,10,00000000000000000000000022000000458,10,0A220EF637021ED5B8C0A4F8AE84195C,,2016,201603,201609,2016-03-04,5,038105101AAROH,00000000000013944130,,000000200000000342,603,LKW001,WAENGPASS1,20160304122915,,20160304122927,3,20160304123324,1,20160304123439,3,20160304123728,3,20160304123734,3,20160304123734,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160304145952,1,75,169,6,0,0,0,0,0,0,20160304123734,0,802
803,0,LOCM,5100043960,10,00000000000000000000000022000000372,10,0A220EF637021ED5B8C0A4F8C211195C,,2016,201603,201609,2016-03-04,5,038105101AAROH,00000000000013944131,,000000200000000342,603,LKW001,WAENGPASS1,20160304123635,,20160304123642,3,20160304123642,3,20160304123711,3,20160304123733,3,20160304123734,3,20160304123734,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160304150652,1,29,22,6,0,0,0,0,0,0,20160304123734,0,803
804,0,LOCM,5100043961,10,00000000000000000000000022000000373,10,0A63B21C04021EE5B8C0C57C18904EAE,,2016,201603,201609,2016-03-04,5,038105101AAROH,00000000000013944134,,000000200000000343,605,LKW001,WAENGPASS1,20160304123808,,20160304123814,3,20160304124002,1,20160304124152,3,20160304124303,3,20160304124305,3,20160304124305,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160304150852,1,110,71,6,0,0,0,0,0,0,20160304124305,0,804
805,0,LOCM,5100043962,10,00000000000000000000000022000000374,10,0A63B21C04021EE5B8C0C57C2D1C4EAE,,2016,201603,201609,2016-03-04,5,038105101AAROH,00000000000013944135,,000000200000000343,605,LKW001,WAENGPASS1,20160304124212,,20160304124219,3,20160304124220,3,20160304124246,3,20160304124259,3,20160304124305,3,20160304124305,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160304151252,1,26,13,6,0,0,0,0,0,0,20160304124305,0,805
806,0,LOCM,5100043963,10,00000000000000000000000022000000459,10,AE2340D55A031EE5B8C16B72D5955128,,2016,201603,201609,2016-03-04,5,038105101AAROH,00000000000013944141,,000000200000000344,607,LKW001,WAENGPASS1,20160304124327,,20160304124332,3,20160304124653,1,20160307095927,1,20160307100044,3,20160307100053,3,20160307100053,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160307100101,1,249154,77,13,0,0,0,0,0,0,20160307100053,0,806
807,0,LOCM,5100043964,10,00000000000000000000000022000000375,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,5,038105101AAROH,,,,0,,,20160304131233,,20160304131344,1,20160304131346,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331143005,1,0,0,0,0,0,0,0,0,0,0,0,807
808,0,LOCM,5100043965,10,00000000000000000000000022000000255,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,5,038105101AAROH,,,,0,,,20160304131233,,20160304131344,1,20160304131345,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331143005,1,0,0,0,0,0,0,0,0,0,0,0,808
809,0,LOCM,5100043966,10,00000000000000000000000022000000461,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,5,038105101AAROH,,,,0,,,20160304131233,,20160304131345,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160304154252,1,0,0,0,0,0,0,0,0,0,0,0,809
810,0,LOCM,5100043967,10,00000000000000000000000022000000376,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-04,5,038105101AAROH,,,,0,,,20160304131233,,20160304131344,1,20160304131345,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331143005,1,0,0,0,0,0,0,0,0,0,0,0,810
811,0,LOCM,5100043968,10,00000000000000000000000022000000462,10,0A63B21C04021ED5B8C16BA653754B3C,,2016,201603,201609,2016-03-04,5,038105101AAROH,00000000000013944143,,000000200000000344,607,LKW001,WAENGPASS1,20160304131234,,20160304131345,1,20160305082440,1,20160307095951,1,20160307100048,3,20160307100053,3,20160307100053,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160307100101,1,178511,57,13,0,0,0,0,0,0,20160307100053,0,811
812,0,LOCM,5100043969,10,00000000000000000000000022000000460,10,0A63B21C04021EE5B8C16BA686744D84,,2016,201603,201609,2016-03-04,5,038105101AAROH,00000000000013944145,,000000200000000344,607,LKW001,WAENGPASS1,20160304131234,,20160304131345,1,20160304151016,1,20160307100005,1,20160307100052,3,20160307100053,3,20160307100053,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160307100101,1,240589,47,13,0,0,0,0,0,0,20160307100053,0,812
813,0,LOCM,5100043970,10,00000000000000000000000021000000861,10,0A220EF637021ED5B98B926CC93DDC67,,2016,201603,201610,2016-03-07,1,038105101AAROH,00000000000013944344,,000000200000000346,611,LKW001,LMWALKWR03,20160307120659,0189594483,20160307122107,1,20160307122432,1,20160307122638,3,20160307122700,3,20160307122703,3,20160307122703,3,0,,0,,20160405081503,,0,,0,,0,,20160307122843,1,,,1,ST70,20161115204201,1,126,22,7,0,0,0,0,0,0,20160307122703,0,813
814,0,LOCM,5100043971,10,00000000000000000000000021000000955,10,AE2340D55A031EE5B8C16BA4977F99AF,,2016,201603,201610,2016-03-07,1,038105101AAROH,00000000000013944151,,000000200000000346,611,LKW001,LMWALKWR03,20160307120701,0189594484,20160307122107,1,20160307122108,3,20160307122307,3,20160307122656,3,20160307122703,3,20160307122703,3,0,,0,,0,,0,,0,,0,,20160307122847,1,,,1,ST95,20160307122901,1,119,229,7,0,0,0,0,0,0,20160307122703,0,814
815,0,LOCM,5100043973,10,00000000000000000000000021000000956,10,0A63B21C04021ED5B98C1BDD3105189B,,2016,201603,201610,2016-03-07,1,038105101AAROH,00000000000013944344,,000000200000000346,0,,LMWALKWR03,20160307123625,,20160307123642,3,20160307123641,3,20160307122638,3,20160307122700,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST40,20160405080804,1,-603,22,7,0,0,0,0,0,0,20160307122703,0,815
816,0,LOCM,5100043974,10,00000000000000000000000021000000957,10,AE2340D55A031ED5B98C652D45D409D6,,2016,201603,201610,2016-03-07,1,038105101AAROH,00000000000013944349,,000000200000000348,615,LKW001,LMWALKWL01,20160307125313,0189594487,20160307125325,3,20160307125326,3,20160307125507,3,20160307125524,3,20160307125526,3,20160307125526,3,0,,0,,20160405081401,,0,,0,,0,,20160307125601,1,,,1,ST70,20161115204201,1,101,17,2,0,0,0,0,0,0,20160307125526,0,816
817,0,LOCM,5100043976,10,00000000000000000000000021000000862,10,0A220EF637021EE5B98C8F88C4E1C218,,2016,201603,201610,2016-03-07,1,038105101AAROH,00000000000013944349,,000000200000000348,0,,LMWALKWL01,20160307130201,,20160307130216,3,20160307130216,3,20160307125507,3,20160307125524,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST40,20160405080804,1,-429,17,2,0,0,0,0,0,0,20160307125526,0,817
818,0,LOCM,5100043978,10,00000000000000000000000022000000463,10,0A220EF637021ED5B9A02C26EFE5D91A,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013944440,,000000200000000361,621,LKW001,WAENGPASS1,20160308074002,,20160308074102,2,20160308080106,1,20160308080233,3,20160308080257,3,20160308080259,3,20160308080259,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160308144702,1,87,24,2,0,0,0,0,0,0,20160308080259,0,818
819,0,LOCM,5100043979,10,00000000000000000000000022000000464,10,AE2340D55A031ED5B9A1A13CC94B5114,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013944451,,000000200000000362,623,LKW001,WAENGPASS1,20160308090448,,20160308090458,3,20160308090657,1,20160308091826,3,20160308091843,3,20160308091845,3,20160308091845,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160308113502,1,689,17,2,0,0,0,0,0,0,20160308091845,0,819
820,0,LOCM,5100043980,10,00000000000000000000000022000000465,10,0A63B21C04021ED5B9A2B8F10CD001AE,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013944459,,000000200000000363,625,LKW001,WAENGPASS1,20160308100305,,20160308100315,3,20160308100710,1,20160308101345,3,20160308101407,3,20160308101606,1,20160308101615,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160308123402,1,395,22,119,0,0,0,0,0,0,20160308101606,0,820
821,0,LOCM,5100043981,10,00000000000000000000000022000000257,10,AE2340D55A031EE5B9A4FE5194B195FB,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013944467,,000000200000000374,647,LKW001,WAENGPASS1,20160308122052,,20160308122116,3,20160308122136,3,20160308122243,3,20160310125027,1,20160310125101,3,20160310125102,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160310125204,1,67,174464,34,0,0,0,0,0,0,20160310125101,0,821
822,0,LOCM,5100043982,10,00000000000000000000000022000000466,10,AE2340D55A031ED5B9A575FB4BBA9114,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013944473,,000000200000000374,647,LKW001,WAENGPASS1,20160308124330,,20160308124341,3,20160308124613,1,20160308124646,3,20160310125033,1,20160310125101,3,20160310125102,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160310125204,1,33,173027,34,0,0,0,0,0,0,20160310125101,0,822
823,0,LOCM,5100043983,10,00000000000000000000000022000000467,10,0A63B21C04021ED5B9A59380FD9F01AE,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013944475,,000000200000000374,647,LKW001,WAENGPASS1,20160308125023,,20160308125044,3,20160308125255,1,20160308130543,3,20160310125039,1,20160310125101,3,20160310125102,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160310125204,1,768,171896,34,0,0,0,0,0,0,20160310125101,0,823
824,0,LOCM,5100043983,10,00000000000000000000000022000000467,10,0A63B21C04021EE5B9A5D8C88B8683D2,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013944477,,000000200000000374,647,LKW001,WAENGPASS1,20160308125023,,20160308125044,3,20160308125255,1,20160308130923,2,20160310125043,1,20160310125101,3,20160310125102,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160310125204,1,988,171680,34,0,0,0,0,0,0,20160310125101,0,824
825,0,LOCM,5100043984,10,00000000000000000000000022000000258,10,AE2340D55A031ED5B9BB404D099249D6,,2016,201603,201610,2016-03-08,2,038105101AAROH,00000000000013943707,,000000200000000325,0,,LMWALKWR04,20160308131304,,20160308131317,3,20160309095028,1,20160302090927,3,20160302091234,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST40,20160405080804,1,-607261,187,41,0,0,0,0,0,0,20160302091251,20160302091607,825
826,0,LOCM,5100043985,10,00000000000000000000000022000000468,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-08,2,06H103373N ROH,,,,0,,,20160308145642,,20160308145654,3,20161108072823,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,20161108072853,1,0,0,0,0,0,0,0,0,0,0,0,826
827,0,LOCM,5100043986,10,00000000000000000000000021000000981,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,3,06J145713K,,,,0,,,20160309092549,,20160309092722,1,20160309092722,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142532,1,0,0,0,0,0,0,0,0,0,0,0,827
828,0,LOCM,5100043987,10,00000000000000000000000021000000799,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,3,06J145713K,,,,0,,,20160309092549,,20160309092722,1,20160309092723,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142532,1,0,0,0,0,0,0,0,0,0,0,0,828
829,0,LOCM,5100043988,10,00000000000000000000000021000000894,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,3,06J145713K,,,,0,,,20160309092550,,20160309094716,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160309163203,1,0,0,0,0,0,0,0,0,0,0,0,829
830,0,LOCM,5100043989,10,00000000000000000000000021000001001,20,AE2340D55A031EE5B9BCDA500FA4D9AF,,2016,201603,201610,2016-03-09,3,06J145713K,00000000001000002036,,000000200000000373,645,LKW3091449,LMWALKWL04,20160309104000,,20160309104034,3,20160309110640,1,20160309110828,3,20160309135024,1,20160309135327,1,20160309135327,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160309174603,1,108,9716,198,0,0,0,0,0,0,20160309135327,0,830
831,0,LOCM,5100043990,10,00000000000000000000000021000001002,10,AE2340D55A031ED5B9BB8AC8C323DAF5,,2016,201603,201610,2016-03-09,3,06J145713K,00000000001000002034,,000000200000000373,645,LKW3091449,LMWALKWL04,20160309104001,,20160309104034,3,20160309104035,3,20160309110342,3,20160309135017,1,20160309135327,1,20160309135327,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160309174603,1,1387,9995,198,0,0,0,0,0,0,20160309135327,0,831
832,0,LOCM,5100043991,10,00000000000000000000000021000000895,10,00000000000000000000000000000000,,2016,201603,201610,2016-03-09,3,06J145713K,,,,0,,,20160309105724,,20160309105747,3,20160309105748,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142532,1,0,0,0,0,0,0,0,0,0,0,0,832
833,0,LOCM,5100043991,10,00000000000000000000000021000000895,20,AE2340D55A031ED5B9BAE5CFE8CB145D,,2016,201603,201610,2016-03-09,3,06J145713K,00000000001000002028,,000000200000000373,645,LKW3091449,LMWALKWL04,20160309105724,,20160309105747,3,20160309105748,3,20160309110427,3,20160309135009,1,20160309135327,1,20160309135327,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160309180403,1,399,9942,198,0,0,0,0,0,0,20160309135327,0,833
834,0,LOCM,5100043993,10,00000000000000000000000021000001100,10,AE2340D55A031ED5B4AACC57E02649D6,,2016,201603,201610,2016-03-10,4,06H103023L,00000000000013941968,,000000200000000402,653,LKW3101604,LMWALKWL02,20160310144207,,20160310144246,3,20160310144249,3,20160310144746,3,20160310150531,3,20160316110355,1,20160316110403,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160316110442,1,297,1065,503939,0,0,0,0,0,0,20160316110355,0,834
835,0,LOCM,5100043994,10,00000000000000000000000021000001301,10,AE2340D55A031ED5B2D70361A676415D,,2016,201603,201610,2016-03-10,4,06H103023L,00000000001000001836,,000000200000000402,653,LKW3101604,LMWALKWL02,20160310144208,,20160310144247,3,20160310145226,1,20160310145311,3,20160310150524,3,20160316110355,1,20160316110403,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160316110442,1,45,733,503939,0,0,0,0,0,0,20160316110355,0,835
836,0,LOCM,5100043995,10,00000000000000000000000021000001201,10,AE2340D55A031ED5B2D70195E118415D,,2016,201603,201610,2016-03-10,4,06H103023L,00000000001000001761,,000000200000000402,653,LKW3101604,LMWALKWL02,20160310144208,,20160310144247,3,20160310144248,3,20160310144817,3,20160310150456,3,20160316110355,1,20160316110403,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160316110442,1,329,999,503939,0,0,0,0,0,0,20160316110355,0,836
837,0,LOCM,5100043996,10,00000000000000000000000021000001300,10,AE2340D55A031ED5B2D701966349015D,,2016,201603,201610,2016-03-10,4,06H103023L,00000000001000001771,,000000200000000402,653,LKW3101604,LMWALKWL02,20160310144208,,20160310144247,3,20160310144912,1,20160310145218,3,20160310150516,3,20160316110355,1,20160316110403,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160316110442,1,186,778,503939,0,0,0,0,0,0,20160316110355,0,837
838,0,LOCM,5100043997,10,00000000000000000000000021000001200,10,AE2340D55A031ED5B4AACC5859AB09D6,,2016,201603,201610,2016-03-10,4,06H103023L,00000000000013941969,,000000200000000402,653,LKW3101604,LMWALKWL02,20160310144209,,20160310144247,3,20160310144249,3,20160310144835,3,20160310150539,3,20160316110355,1,20160316110403,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160316110442,1,346,1024,503939,0,0,0,0,0,0,20160316110355,0,838
839,0,LOCM,5100043998,10,00000000000000000000000022000000700,10,AE2340D55A031ED5BB82F40A12A04982,,2016,201603,201611,2016-03-17,4,038105101AAROH,00000000000013945459,,000000200000000414,687,LKW001,WAENGPASS1,20160317081412,,20160317081533,1,20160317081533,3,20160317081749,3,20160317081810,3,20160317081813,3,20160317081813,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160317152043,1,136,21,3,0,0,0,0,0,0,20160317081813,0,839
840,0,LOCM,5100043999,10,,0,00000000000000000000000000000000,,2016,201603,201611,2016-03-17,4,038105101AAROH,,,,0,,,20160317082343,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160317152944,1,0,0,0,0,0,0,0,0,0,0,0,840
841,0,LOCM,5100044001,10,00000000000000000000000021000000836,10,AE2340D55A031ED5B5E10912CE6A015D,,2016,201603,201609,2016-03-02,3,038105101AAROH,00000000000013942197,,000000200000000325,509,LKW001,LMWALKWR04,20160302090300,0189594284,20160302090323,3,20160302090634,1,20160302091042,3,20160302091217,3,20160302091251,3,20160302091252,3,0,,0,,0,,0,,0,,0,,20160302091631,1,,,1,ST95,20160302091650,1,248,95,41,0,0,0,0,0,0,20160302091251,20160302091607,841
842,0,LOCM,5100044002,10,00000000000000000000000021000000925,10,AE2340D55A031ED5B88A943F186C4DE7,,2016,201603,201609,2016-03-02,3,038105101AAROH,00000000000013943706,,000000200000000325,509,LKW001,LMWALKWR04,20160302090300,0189594281,20160302090324,3,20160302090634,1,20160302090913,3,20160302091230,3,20160302091251,3,20160302091252,3,0,,0,,0,,0,,0,,0,,20160302091628,1,,,1,ST95,20160302091650,1,159,197,41,0,0,0,0,0,0,20160302091251,20160302091607,842
843,0,LOCM,5100044003,10,00000000000000000000000021000000838,10,AE2340D55A031ED5B88A943F432E8DE7,,2016,201603,201609,2016-03-02,3,038105101AAROH,00000000000013943709,,000000200000000325,509,LKW001,LMWALKWR04,20160302090300,0189594280,20160302090323,3,20160302090634,1,20160302090954,3,20160302091242,3,20160302091251,3,20160302091252,3,0,,0,,0,,0,,0,,0,,20160302091627,1,,,1,ST95,20160302091650,1,200,168,41,0,0,0,0,0,0,20160302091251,20160302091607,843
844,0,LOCM,5100044004,10,00000000000000000000000021000000835,10,AE2340D55A031ED5B88A943F4F520DE7,,2016,201603,201609,2016-03-02,3,038105101AAROH,00000000000013943710,,000000200000000325,509,LKW001,LMWALKWR04,20160302090300,0189594279,20160302090323,3,20160302090634,1,20160302091009,3,20160302091246,3,20160302091251,3,20160302091252,3,0,,0,,0,,0,,0,,0,,20160302091626,1,,,1,ST95,20160302091650,1,215,157,41,0,0,0,0,0,0,20160302091251,20160302091607,844
845,0,LOCM,5100044005,10,00000000000000000000000021000000837,10,AE2340D55A031ED5B88A943F5E548DE7,,2016,201603,201609,2016-03-02,3,038105101AAROH,00000000000013943711,,000000200000000325,509,LKW001,LMWALKWR04,20160302090300,0189594283,20160302090323,3,20160302090634,1,20160302091024,3,20160302091250,3,20160302091251,3,20160302091252,3,0,,0,,0,,0,,0,,0,,20160302091630,1,,,1,ST95,20160302091650,1,230,146,41,0,0,0,0,0,0,20160302091251,20160302091607,845
846,0,LOCM,5100044006,10,00000000000000000000000021000000840,10,AE2340D55A031ED5B2D70195A375815D,,2016,201603,201609,2016-03-02,3,06H103023L,00000000001000001757,,000000200000000293,535,LKW3021039,LMWALKWL01,20160302090943,,20160302091006,3,20160302091007,3,20160302092249,3,20160302093958,3,20160302094020,3,20160302094020,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160302161550,1,762,1029,22,0,0,0,0,0,0,20160302094020,0,846
847,0,LOCM,5100044007,10,00000000000000000000000021000000927,10,AE2340D55A031ED5B2D70361F830C15D,,2016,201603,201609,2016-03-02,3,06H103023L,00000000001000001839,,000000200000000293,535,LKW3021039,LMWALKWL01,20160302091833,,20160302091853,3,20160302092028,1,20160302093909,3,20160302094017,3,20160302094020,3,20160302094020,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160302162450,1,1121,68,22,0,0,0,0,0,0,20160302094020,0,847
848,0,LOCM,5100044007,10,00000000000000000000000021000000927,10,AE2340D55A031ED5B88AA34861C089D6,,2016,201603,201609,2016-03-02,3,06H103023L,00000000001000001895,,000000200000000293,535,LKW3021039,LMWALKWL01,20160302091833,,20160302091853,3,20160302092028,1,20160302093848,3,20160302094011,3,20160302094020,3,20160302094020,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160302162450,1,1100,83,22,0,0,0,0,0,0,20160302094020,0,848
849,0,LOCM,5100044021,10,00000000000000000000000021000000744,10,0A63B21C04021ED5A1F5BAE108BE184D,,2016,201603,201609,2016-03-02,3,06K103403AE,00000000000013938976,,000000200000000329,547,LKW001,LMWALKWL02,20160302105259,,20160302105325,3,20160302105326,3,20160302105746,3,20160302143053,1,20160302143133,3,20160302143133,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160302175950,1,260,12787,44,0,0,0,0,0,0,20160302143133,0,849
850,0,LOCM,5100044022,10,00000000000000000000000021000000928,10,0A63B21C04021ED5A1F5BAE0F822D84D,,2016,201603,201609,2016-03-02,3,06K103403AE,00000000000013938975,,000000200000000329,547,LKW001,LMWALKWL02,20160302105300,,20160302105325,3,20160302105326,3,20160302105847,3,20160302143049,1,20160302143133,3,20160302143133,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160302175950,1,321,12722,44,0,0,0,0,0,0,20160302143133,0,850
851,0,LOCM,5100044023,10,00000000000000000000000021000000745,10,0A63B21C04021ED5A1F5BAE11B15184D,,2016,201603,201609,2016-03-02,3,06K103403AE,00000000000013938977,,000000200000000329,547,LKW001,LMWALKWL02,20160302105300,,20160302105325,3,20160302105326,3,20160302105902,3,20160302143057,1,20160302143133,3,20160302143133,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160302175950,1,336,12715,44,0,0,0,0,0,0,20160302143133,0,851
852,0,LOCM,5100044024,10,00000000000000000000000021000000932,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,3,06K103403AE,,,,0,,,20160302121020,,20160302121054,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST10,20160302191650,1,0,0,0,0,0,0,0,0,0,0,0,852
853,0,LOCM,5100044025,10,00000000000000000000000021000000931,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,3,06K103403AE,,,,0,,,20160302121020,,20160302121054,3,20160302121055,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142532,1,0,0,0,0,0,0,0,0,0,0,0,853
854,0,LOCM,5100044026,10,00000000000000000000000021000000930,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,3,06K103403AE,,,,0,,,20160302121021,,20160302121054,3,20160302121057,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142532,1,0,0,0,0,0,0,0,0,0,0,0,854
855,0,LOCM,5100044027,10,00000000000000000000000021000000747,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,3,06K103403AE,,,,0,,,20160302121021,,20160302121054,3,20160302121056,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142532,1,0,0,0,0,0,0,0,0,0,0,0,855
856,0,LOCM,5100044028,10,00000000000000000000000022000000422,10,00000000000000000000000000000000,,2016,201603,201609,2016-03-02,3,06E103403Q,,,,0,,,20160302121420,,20160302121441,3,20160302123547,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,20160316215042,1,0,0,0,0,0,0,0,0,0,0,0,856
857,0,LOCM,5100044028,10,00000000000000000000000022000000422,10,0A220EF637021ED5B7F219ADD797D95C,,2016,201603,201609,2016-03-02,3,06E103403Q,00000000000013943564,,,0,,WAENGPASS1,20160302121420,,20160302121441,3,20160302123547,1,20160323093008,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST30,20160323093048,1,1803261,0,0,0,0,0,0,0,0,0,0,857
