INDEX,CHNGID,RECORDTP,REQUID,WM_COUNT2,/BIC/G0WM_TU_N,CALWEEK,/BIC/GEWLSTAT,CALDAY,CALMONTH,CALYEAR,WEEKDAY1,WM_MATNR,WM_LICNUM,WM_VLTYP,WM_NLTYP,WM_VLPLA,/BIC/GEWVOND,/BIC/GEWVONZ,/BIC/GEWKPI,WM_NLENR,/BIC/GEWZEITD,/BIC/GEWBISD,/BIC/GEWBISZ,/BIC/GEWERSTAT,RECORD
732,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:01:45,KPI3,00000000000013941346,20160126112156,2016-01-26,12:21:56,,732
733,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:21:56,KPI4,00000000000013941346,20160126132251,2016-01-26,14:22:51,,733
734,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:22:51,KPI5,00000000000013941346,20160126132313,2016-01-26,14:23:13,,734
735,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:01:45,KPI3,00000000000013941347,20160126112442,2016-01-26,12:24:42,,735
736,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:24:42,KPI4,00000000000013941347,20160126132255,2016-01-26,14:22:55,,736
737,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:22:55,KPI5,00000000000013941347,20160126132313,2016-01-26,14:23:13,,737
738,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:01:45,KPI3,00000000000013941350,20160126124822,2016-01-26,13:48:22,,738
739,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,13:48:22,KPI4,00000000000013941350,20160126132306,2016-01-26,14:23:06,,739
740,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:23:06,KPI5,00000000000013941350,20160126132313,2016-01-26,14:23:13,,740
741,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:01:45,KPI3,00000000000013941351,20160126124825,2016-01-26,13:48:25,,741
742,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,13:48:25,KPI4,00000000000013941351,20160126132310,2016-01-26,14:23:10,,742
743,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:23:10,KPI5,00000000000013941351,20160126132313,2016-01-26,14:23:13,,743
744,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:01:46,KPI3,00000000000013941343,20160126125244,2016-01-26,13:52:44,,744
745,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,13:52:44,KPI4,00000000000013941343,20160126132242,2016-01-26,14:22:42,,745
746,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:22:42,KPI5,00000000000013941343,20160126132313,2016-01-26,14:23:13,,746
747,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:01:46,KPI3,00000000000013941344,20160126125359,2016-01-26,13:53:59,,747
748,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,13:53:59,KPI4,00000000000013941344,20160126132246,2016-01-26,14:22:46,,748
749,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:22:46,KPI5,00000000000013941344,20160126132313,2016-01-26,14:23:13,,749
750,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,12:01:46,KPI3,00000000000013941348,20160126125528,2016-01-26,13:55:28,,750
751,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,13:55:28,KPI4,00000000000013941348,20160126132258,2016-01-26,14:22:58,,751
752,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:22:58,KPI5,00000000000013941348,20160126132313,2016-01-26,14:23:13,,752
753,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,13:55:29,KPI3,00000000000013941349,20160126131118,2016-01-26,14:11:18,,753
754,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:11:18,KPI4,00000000000013941349,20160126132301,2016-01-26,14:23:01,,754
755,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:23:01,KPI5,00000000000013941349,20160126132313,2016-01-26,14:23:13,,755
756,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,13:55:29,KPI3,00000000001000001652,20160126131147,2016-01-26,14:11:47,,756
757,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:11:47,KPI4,00000000001000001652,20160126132235,2016-01-26,14:22:35,,757
758,0,0,,1,000000200000000234,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261421,,,,2016-01-26,14:22:35,KPI5,00000000001000001652,20160126132313,2016-01-26,14:23:13,,758
759,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:39:27,KPI3,00000000000013941359,20160126134902,2016-01-26,14:49:02,,759
760,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:49:02,KPI4,00000000000013941359,20160126153208,2016-01-26,16:32:08,,760
761,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:08,KPI5,00000000000013941359,20160126153239,2016-01-26,16:32:39,,761
762,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:39:27,KPI3,00000000000013941360,20160126134342,2016-01-26,14:43:42,,762
763,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:43:42,KPI4,00000000000013941360,20160126153215,2016-01-26,16:32:15,,763
764,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:15,KPI5,00000000000013941360,20160126153239,2016-01-26,16:32:39,,764
765,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:39:26,KPI3,00000000000013941345,20160126135310,2016-01-26,14:53:10,,765
766,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:53:10,KPI4,00000000000013941345,20160126153156,2016-01-26,16:31:56,,766
767,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:31:56,KPI5,00000000000013941345,20160126153239,2016-01-26,16:32:39,,767
768,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:39:26,KPI3,00000000000013941352,20160126135103,2016-01-26,14:51:03,,768
769,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:51:03,KPI4,00000000000013941352,20160126153200,2016-01-26,16:32:00,,769
770,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:00,KPI5,00000000000013941352,20160126153239,2016-01-26,16:32:39,,770
771,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:51:03,KPI3,00000000000013941362,20160126135547,2016-01-26,14:55:47,,771
772,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:55:47,KPI4,00000000000013941362,20160126153224,2016-01-26,16:32:24,,772
773,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:24,KPI5,00000000000013941362,20160126153239,2016-01-26,16:32:39,,773
774,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:55:48,KPI3,00000000000013941361,20160126135857,2016-01-26,14:58:57,,774
775,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:58:57,KPI4,00000000000013941361,20160126153220,2016-01-26,16:32:20,,775
776,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:20,KPI5,00000000000013941361,20160126153239,2016-01-26,16:32:39,,776
777,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:43:42,KPI3,00000000000013941358,20160126135417,2016-01-26,14:54:17,,777
778,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,14:54:17,KPI4,00000000000013941358,20160126153204,2016-01-26,16:32:04,,778
779,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:04,KPI5,00000000000013941358,20160126153239,2016-01-26,16:32:39,,779
780,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:10:10,KPI3,00000000000013941371,20160126151736,2016-01-26,16:17:36,,780
781,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:17:36,KPI4,00000000000013941371,20160126153233,2016-01-26,16:32:33,,781
782,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:33,KPI5,00000000000013941371,20160126153239,2016-01-26,16:32:39,,782
783,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,15:51:50,KPI3,00000000000013941370,20160126151445,2016-01-26,16:14:45,,783
784,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:14:45,KPI4,00000000000013941370,20160126153229,2016-01-26,16:32:29,,784
785,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:29,KPI5,00000000000013941370,20160126153239,2016-01-26,16:32:39,,785
786,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,15:51:50,KPI3,00000000000013941372,20160126151010,2016-01-26,16:10:10,,786
787,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:10:10,KPI4,00000000000013941372,20160126153238,2016-01-26,16:32:38,,787
788,0,0,,1,000000200000000235,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1261631,,,,2016-01-26,16:32:38,KPI5,00000000000013941372,20160126153239,2016-01-26,16:32:39,,788
789,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-26,16:44:25,KPI3,00000000000013941378,20160127080337,2016-01-27,09:03:37,,789
790,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,09:03:37,KPI4,00000000000013941378,20160127124842,2016-01-27,13:48:42,,790
791,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,13:48:42,KPI5,00000000000013941378,20160127124856,2016-01-27,13:48:56,,791
792,0,0,,1,000000200000000237,201604,,2016-01-26,201601,2016,2,04L103023C,LKW1271435,,,,2016-01-26,16:44:25,KPI3,00000000000013941368,20160126160122,2016-01-26,17:01:22,,792
793,0,0,,1,000000200000000237,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271435,,,,2016-01-26,17:01:22,KPI4,00000000000013941368,20160127133551,2016-01-27,14:35:51,,793
794,0,0,,1,000000200000000237,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271435,,,,2016-01-27,14:35:51,KPI5,00000000000013941368,20160127133754,2016-01-27,14:37:54,,794
795,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,11:22:25,KPI3,00000000000013941421,20160127104722,2016-01-27,11:47:22,,795
796,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,11:47:22,KPI4,00000000000013941421,20160127124847,2016-01-27,13:48:47,,796
797,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,13:48:47,KPI5,00000000000013941421,20160127124856,2016-01-27,13:48:56,,797
798,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,11:22:26,KPI3,00000000000013941422,20160127105202,2016-01-27,11:52:02,,798
799,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,11:52:02,KPI4,00000000000013941422,20160127124853,2016-01-27,13:48:53,,799
800,0,0,,1,000000200000000236,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271347,,,,2016-01-27,13:48:53,KPI5,00000000000013941422,20160127124856,2016-01-27,13:48:56,,800
801,0,0,,1,000000200000000175,201604,,2016-01-27,201601,2016,3,04L103023C,LKW001,,,,2016-01-27,13:34:34,KPI3,00000000000013941382,20160127140144,2016-01-27,15:01:44,,801
802,0,0,,1,000000200000000175,201604,,2016-01-27,201601,2016,3,04L103023C,LKW001,,,,2016-01-27,15:01:44,KPI4,00000000000013941382,20160127140827,2016-01-27,15:08:27,,802
803,0,0,,1,000000200000000175,201604,,2016-01-27,201601,2016,3,04L103023C,LKW001,,,,2016-01-27,15:08:27,KPI5,00000000000013941382,20160127140842,2016-01-27,15:08:42,,803
804,0,0,,1,000000200000000175,201604,,2016-01-27,201601,2016,3,04L103023C,LKW001,,,,2016-01-27,13:34:34,KPI3,00000000000013941420,20160127140232,2016-01-27,15:02:32,,804
805,0,0,,1,000000200000000175,201604,,2016-01-27,201601,2016,3,04L103023C,LKW001,,,,2016-01-27,15:02:32,KPI4,00000000000013941420,20160127140832,2016-01-27,15:08:32,,805
806,0,0,,1,000000200000000175,201604,,2016-01-27,201601,2016,3,04L103023C,LKW001,,,,2016-01-27,15:08:32,KPI5,00000000000013941420,20160127140842,2016-01-27,15:08:42,,806
807,0,0,,1,000000200000000238,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271440,,,,2016-01-27,13:56:27,KPI3,00000000000013941381,20160127132642,2016-01-27,14:26:42,,807
808,0,0,,1,000000200000000238,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271440,,,,2016-01-27,14:26:42,KPI4,00000000000013941381,20160127134052,2016-01-27,14:40:52,,808
809,0,0,,1,000000200000000238,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271440,,,,2016-01-27,14:40:52,KPI5,00000000000013941381,20160127134055,2016-01-27,14:40:55,,809
810,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,079103023S,LKW1271656,,,,2016-01-27,15:28:01,KPI3,00000000000013941384,20160127143805,2016-01-27,15:38:05,,810
811,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,079103023S,LKW1271656,,,,2016-01-27,15:38:05,KPI4,00000000000013941384,20160127155820,2016-01-27,16:58:20,,811
812,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,079103023S,LKW1271656,,,,2016-01-27,16:58:20,KPI5,00000000000013941384,20160127155856,2016-01-27,16:58:56,,812
813,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,06H103023S,LKW1271656,,,,2016-01-27,15:35:53,KPI3,00000000000013941386,20160127144108,2016-01-27,15:41:08,,813
814,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,06H103023S,LKW1271656,,,,2016-01-27,15:41:08,KPI4,00000000000013941386,20160127155824,2016-01-27,16:58:24,,814
815,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,06H103023S,LKW1271656,,,,2016-01-27,16:58:24,KPI5,00000000000013941386,20160127155856,2016-01-27,16:58:56,,815
816,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,06H103023S,LKW1271656,,,,2016-01-27,15:35:53,KPI3,00000000000013941730,20160127154234,2016-01-27,16:42:34,,816
817,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,06H103023S,LKW1271656,,,,2016-01-27,16:42:34,KPI4,00000000000013941730,20160127155853,2016-01-27,16:58:53,,817
818,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,06H103023S,LKW1271656,,,,2016-01-27,16:58:53,KPI5,00000000000013941730,20160127155856,2016-01-27,16:58:56,,818
819,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,15:55:55,KPI3,00000000000013941431,20160127150837,2016-01-27,16:08:37,,819
820,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:08:37,KPI4,00000000000013941431,20160127155815,2016-01-27,16:58:15,,820
821,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:58:15,KPI5,00000000000013941431,20160127155856,2016-01-27,16:58:56,,821
822,0,0,,1,000000200000000181,201604,,2016-01-27,201601,2016,3,04L103023C,LKW001,,,,2016-01-27,15:55:55,KPI3,00000000000013941418,20160127150724,2016-01-27,16:07:24,,822
823,0,0,,1,000000200000000181,201605,,2016-02-03,201602,2016,3,04L103023C,LKW001,,,,2016-01-27,16:07:24,KPI4,00000000000013941418,20160203184732,2016-02-03,19:47:32,,823
824,0,0,,1,000000200000000181,201605,,2016-02-03,201602,2016,3,04L103023C,LKW001,,,,2016-02-03,19:47:32,KPI5,00000000000013941418,20160203184735,2016-02-03,19:47:35,,824
825,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,15:55:56,KPI3,00000000000013941428,20160127150529,2016-01-27,16:05:29,,825
826,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:05:29,KPI4,00000000000013941428,20160127155805,2016-01-27,16:58:05,,826
827,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:58:05,KPI5,00000000000013941428,20160127155856,2016-01-27,16:58:56,,827
828,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,15:55:56,KPI3,00000000001000000528,20160127150430,2016-01-27,16:04:30,,828
829,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:04:30,KPI4,00000000001000000528,20160127155752,2016-01-27,16:57:52,,829
830,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:57:52,KPI5,00000000001000000528,20160127155856,2016-01-27,16:58:56,,830
831,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,15:55:57,KPI3,00000000000013941392,20160127151147,2016-01-27,16:11:47,,831
832,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:11:47,KPI4,00000000000013941392,20160127155832,2016-01-27,16:58:32,,832
833,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:58:32,KPI5,00000000000013941392,20160127155856,2016-01-27,16:58:56,,833
834,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,15:55:57,KPI3,00000000000013941393,20160127151403,2016-01-27,16:14:03,,834
835,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:14:03,KPI4,00000000000013941393,20160127155837,2016-01-27,16:58:37,,835
836,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:58:37,KPI5,00000000000013941393,20160127155856,2016-01-27,16:58:56,,836
837,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-01-27,16:04:37,KPI3,00000000000013941034,20160219132705,2016-02-19,14:27:05,,837
838,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:27:05,KPI4,00000000000013941034,20160219135804,2016-02-19,14:58:04,,838
839,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:58:04,KPI5,00000000000013941034,20160219135835,2016-02-19,14:58:35,,839
840,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-01-27,16:04:37,KPI3,00000000000013940667,20160219132655,2016-02-19,14:26:55,,840
841,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:26:55,KPI4,00000000000013940667,20160219135749,2016-02-19,14:57:49,,841
842,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:57:49,KPI5,00000000000013940667,20160219135835,2016-02-19,14:58:35,,842
843,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-01-27,16:04:38,KPI3,00000000000013941726,20160219132730,2016-02-19,14:27:30,,843
844,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:27:30,KPI4,00000000000013941726,20160219135819,2016-02-19,14:58:19,,844
845,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:58:19,KPI5,00000000000013941726,20160219135835,2016-02-19,14:58:35,,845
846,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-01-27,16:04:38,KPI3,00000000000013941725,20160219132718,2016-02-19,14:27:18,,846
847,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:27:18,KPI4,00000000000013941725,20160219135814,2016-02-19,14:58:14,,847
848,0,0,,1,000000200000000274,201607,,2016-02-19,201602,2016,5,038105101AAROH,LKW001,,,,2016-02-19,14:58:14,KPI5,00000000000013941725,20160219135835,2016-02-19,14:58:35,,848
849,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:21:19,KPI3,00000000000013941429,20160127152407,2016-01-27,16:24:07,,849
850,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:24:07,KPI4,00000000000013941429,20160127155810,2016-01-27,16:58:10,,850
851,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:58:10,KPI5,00000000000013941429,20160127155856,2016-01-27,16:58:56,,851
852,0,0,,1,000000200000000240,201604,,2016-01-27,201601,2016,3,04L103023C,LKW1271656,,,,2016-01-27,16:21:19,KPI3,00000000000013941394,20160127152503,2016-01-27,16:25:03,,852
